Timestamp,Device,Distance_82,Distance_83,X,Y
1720123648.8001986,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123648.908596,Distance,0.68,0.44,0.6344000000000001,0.2448196070579315
1720123648.9226193,Distance,0.68,0.47,0.6207500000000001,0.27761382800573886
1720123649.0317495,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123649.0455322,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123649.1548858,Distance,0.68,0.49,0.6111500000000001,0.2981537816295476
1720123649.1689646,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123649.2783995,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123649.291543,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123649.4009993,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123649.4148724,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123649.523579,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123649.5374825,Distance,0.7,0.38,0.6728,0.1932360214866782
1720123649.7839968,Distance,0.7,0.54,0.5992,0.3618830750394387
1720123650.139395,Distance,0.78,0.54,0.6584,0.41822175935740136
1720123650.1524115,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123650.2620032,Distance,0.74,0.46,0.668,0.3183959798741183
1720123650.2761247,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123650.384288,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123650.3993373,Distance,0.77,0.52,0.66125,0.394523050657373
1720123650.5066907,Distance,0.78,0.52,0.669,0.4010473787471998
1720123650.5217,Distance,0.78,0.4,0.7242,0.28971427303465763
1720123650.6311703,Distance,0.75,0.4,0.7012499999999999,0.2659857843945801
1720123650.644066,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123650.75393,Distance,0.7,0.52,0.6098,0.3437207587562903
1720123650.768103,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123650.8771198,Distance,0.81,0.47,0.7176,0.3756996672875823
1720123650.8912053,Distance,0.81,0.51,0.6980000000000001,0.41096958524932237
1720123651.0005653,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123651.0135763,Distance,0.78,0.54,0.6584,0.41822175935740136
1720123651.123228,Distance,0.72,0.54,0.6134,0.37701517210849755
1720123651.1372366,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123651.2459896,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123651.2598424,Distance,0.8,0.5,0.6950000000000001,0.3962007067131506
1720123651.369064,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123651.3824794,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123651.4917574,Distance,0.66,0.5,0.5928,0.2901519601863825
1720123651.505855,Distance,0.66,0.48,0.6026,0.26920854369800384
1720123651.6144502,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123651.6286232,Distance,0.79,0.38,0.73985,0.2769873237171696
1720123651.7373435,Distance,0.78,0.38,0.732,0.2693993318477238
1720123651.751048,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123651.8600254,Distance,0.71,0.43,0.6596,0.26273149792135697
1720123651.8740208,Distance,0.71,0.5,0.62705,0.33302897396472875
1720123651.9840288,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123651.9971337,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123652.1072164,Distance,0.69,0.51,0.608,0.32624530647964867
1720123652.1213279,Distance,0.69,0.42,0.64985,0.2319374430746356
1720123652.2298985,Distance,0.81,0.42,0.7398500000000001,0.3297301586145859
1720123652.2434766,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123652.3525877,Distance,0.8,0.49,0.6999500000000001,0.3873886904647579
1720123652.3665988,Distance,0.8,0.42,0.7318000000000001,0.3232162743427378
1720123652.7217736,Distance,0.75,0.42,0.69305,0.28667350330995006
1720123652.7359252,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123652.8453343,Distance,0.84,0.48,0.7376,0.40192815278355404
1720123652.858322,Distance,0.84,0.39,0.77675,0.31978029567188776
1720123652.9675379,Distance,0.8,0.39,0.7439500000000001,0.29417409386280075
1720123652.9815392,Distance,0.8,0.35,0.75875,0.2535713656941571
1720123653.0917733,Distance,0.73,0.35,0.7051999999999999,0.18866096575603583
1720123653.1045952,Distance,0.73,0.43,0.6739999999999999,0.2803997146931501
1720123653.213846,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123653.2279713,Distance,0.78,0.44,0.7074,0.32861107711092147
1720123653.3362634,Distance,0.81,0.44,0.7312500000000001,0.3483869077620455
1720123653.3505824,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123653.4605575,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123653.473623,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123653.582724,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123653.5966856,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123653.7051296,Distance,0.79,0.51,0.682,0.39871794542006755
1720123653.7200413,Distance,0.79,0.54,0.66625,0.4245125881525777
1720123653.8284068,Distance,0.85,0.54,0.7154499999999999,0.45894585464954374
1720123653.8419285,Distance,0.85,0.48,0.74605,0.4073197730285137
1720123653.9511921,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123653.9651606,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123654.0746157,Distance,0.79,0.51,0.682,0.39871794542006755
1720123654.0888371,Distance,0.79,0.5,0.68705,0.3899516604657557
1720123654.1971865,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123654.2115033,Distance,0.69,0.44,0.64125,0.25475171736418184
1720123654.3207955,Distance,0.65,0.44,0.61445,0.21201697455628385
1720123654.334147,Distance,0.65,0.44,0.61445,0.21201697455628385
1720123654.4438016,Distance,0.8,0.44,0.7232000000000001,0.3420259639267171
1720123654.4578044,Distance,0.8,0.51,0.6899500000000001,0.4049308552086392
1720123654.5665078,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123654.5804822,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123654.6894195,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123654.703424,Distance,0.75,0.56,0.62445,0.41540606338858377
1720123654.8126001,Distance,0.73,0.56,0.6096499999999999,0.40153066819360145
1720123654.8266008,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123654.9351652,Distance,0.68,0.45,0.62995,0.2560527240628383
1720123654.9492009,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123655.3048315,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123655.3188314,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123655.4279172,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123655.4419231,Distance,0.78,0.44,0.7074,0.32861107711092147
1720123655.5506096,Distance,0.78,0.44,0.7074,0.32861107711092147
1720123655.565095,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123655.673703,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123655.688076,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123655.796573,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123655.8107991,Distance,0.7,0.44,0.6482,0.2642664564412213
1720123655.9197247,Distance,0.78,0.44,0.7074,0.32861107711092147
1720123655.9338992,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123656.0427082,Distance,0.64,0.46,0.599,0.225386334989502
1720123656.0558124,Distance,0.64,0.45,0.60355,0.2129023191512952
1720123656.166332,Distance,0.79,0.45,0.7108000000000001,0.3447656595428262
1720123656.1794226,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123656.2889953,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123656.303146,Distance,0.79,0.48,0.6968500000000001,0.3721559854415887
1720123656.4117246,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123656.425831,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123656.5335884,Distance,0.75,0.43,0.6888,0.2967398860955501
1720123656.5483043,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123656.6573615,Distance,0.86,0.48,0.7545999999999999,0.41252738090943747
1720123656.671379,Distance,0.86,0.38,0.7975999999999999,0.32161194007685756
1720123656.7800727,Distance,0.77,0.38,0.72425,0.26146115868327385
1720123656.794146,Distance,0.77,0.52,0.66125,0.394523050657373
1720123656.903222,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123656.9172726,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123657.0271652,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123657.0404553,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123657.1494505,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123657.1641135,Distance,0.78,0.54,0.6584,0.41822175935740136
1720123657.2720118,Distance,0.72,0.54,0.6134,0.37701517210849755
1720123657.286999,Distance,0.72,0.48,0.644,0.3219689426016118
1720123657.3957396,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123657.4101973,Distance,0.78,0.52,0.669,0.4010473787471998
1720123657.5190492,Distance,0.81,0.52,0.6928500000000001,0.4195937052673693
1720123657.5321734,Distance,0.81,0.53,0.6876,0.4281427799227731
1720123657.8877385,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123657.9007385,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123658.010282,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123658.0242753,Distance,0.7,0.42,0.6568,0.24210278808803484
1720123658.133615,Distance,0.69,0.42,0.64985,0.2319374430746356
1720123658.1476147,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123658.2567356,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123658.2702281,Distance,0.69,0.45,0.6368,0.2656798072868917
1720123658.3797374,Distance,0.81,0.45,0.7268000000000001,0.3575776279355294
1720123658.3941936,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123658.5027146,Distance,0.8,0.49,0.6999500000000001,0.3873886904647579
1720123658.5157096,Distance,0.8,0.41,0.7359500000000001,0.3136520325137395
1720123658.626239,Distance,0.84,0.41,0.76875,0.33856083279079974
1720123658.6392634,Distance,0.84,0.49,0.73275,0.41070358837000676
1720123658.7487066,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123658.7628822,Distance,0.78,0.4,0.7242,0.28971427303465763
1720123658.8724477,Distance,0.72,0.4,0.6792,0.23892961306627522
1720123658.8855383,Distance,0.72,0.47,0.6487499999999999,0.3122874277008282
1720123658.9948266,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123659.0090077,Distance,0.69,0.49,0.618,0.30688108446106604
1720123659.1182587,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123659.1315508,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123659.2409363,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123659.2544174,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123659.3634167,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123659.377639,Distance,0.78,0.41,0.7201500000000001,0.29963974619532696
1720123659.4872775,Distance,0.75,0.41,0.6972,0.27642749501451536
1720123659.500938,Distance,0.75,0.43,0.6888,0.2967398860955501
1720123659.6105556,Distance,0.72,0.43,0.66675,0.2717433301849376
1720123659.6227791,Distance,0.72,0.49,0.63915,0.3314924999151565
1720123659.7321231,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123659.7461853,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123659.8561447,Distance,0.82,0.49,0.71615,0.39941103828011576
1720123659.8692117,Distance,0.82,0.47,0.7257499999999999,0.3816895826453743
1720123659.9784033,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123659.992402,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123660.1010084,Distance,0.7,0.48,0.6298,0.30553552984882126
1720123660.1154976,Distance,0.7,0.43,0.65255,0.25333475383373666
1720123660.471203,Distance,0.77,0.43,0.704,0.31190383133267224
1720123660.4852254,Distance,0.77,0.41,0.7124,0.29220924010030885
1720123660.5940304,Distance,0.7,0.41,0.66095,0.23053220490855486
1720123660.6080315,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123660.7296588,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123660.8535209,Distance,0.7,0.42,0.6568,0.24210278808803484
1720123660.9619892,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123660.976133,Distance,0.76,0.56,0.6319999999999999,0.4221089906647337
1720123661.0859087,Distance,0.73,0.56,0.6096499999999999,0.40153066819360145
1720123661.1000245,Distance,0.73,0.53,0.6259999999999999,0.3755316231690749
1720123661.209307,Distance,0.8,0.53,0.6795500000000001,0.4221513916831258
1720123661.2224987,Distance,0.8,0.49,0.6999500000000001,0.3873886904647579
1720123661.3318126,Distance,0.81,0.49,0.7080000000000001,0.3934920583696702
1720123661.3448102,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123661.4551816,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123661.4683,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123661.5782773,Distance,0.71,0.48,0.63685,0.31388226694096605
1720123661.5914075,Distance,0.71,0.45,0.6508,0.283829808159749
1720123661.7010052,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123661.7140114,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123661.8241832,Distance,0.72,0.45,0.65795,0.29240690398826064
1720123661.8375082,Distance,0.72,0.41,0.67515,0.25014491300044456
1720123661.9610116,Distance,0.72,0.53,0.6187499999999999,0.3681690338689555
1720123662.0838635,Distance,0.72,0.47,0.6487499999999999,0.3122874277008282
1720123662.1923459,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123662.2063463,Distance,0.73,0.42,0.67825,0.26995728828835114
1720123662.3146722,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123662.3296194,Distance,0.79,0.52,0.6768500000000001,0.40739916237027285
1720123662.4381874,Distance,0.8,0.52,0.6848000000000001,0.41358065718792986
1720123662.452708,Distance,0.8,0.52,0.6848000000000001,0.41358065718792986
1720123662.561716,Distance,0.78,0.52,0.669,0.4010473787471998
1720123662.575617,Distance,0.78,0.56,0.6474,0.43505544474239144
1720123662.6844683,Distance,0.79,0.56,0.65525,0.44130197994117365
1720123662.6987443,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123663.0538974,Distance,0.77,0.42,0.70825,0.3021290080412669
1720123663.067554,Distance,0.77,0.4,0.71645,0.2821336518389822
1720123663.176941,Distance,0.77,0.4,0.71645,0.2821336518389822
1720123663.1899362,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123663.2997005,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123663.313661,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123663.4225702,Distance,0.67,0.53,0.5840000000000001,0.32839610229112043
1720123663.4365096,Distance,0.67,0.44,0.62765,0.23442584648455472
1720123663.5456846,Distance,0.75,0.44,0.68445,0.3066401759391617
1720123663.5593057,Distance,0.75,0.44,0.68445,0.3066401759391617
1720123663.6688116,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123663.6829221,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123663.7911193,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123663.8051176,Distance,0.77,0.41,0.7124,0.29220924010030885
1720123663.915717,Distance,0.76,0.41,0.70475,0.28447748153412783
1720123663.9289079,Distance,0.76,0.44,0.692,0.31422285085588547
1720123664.0373747,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123664.0515518,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123664.1610115,Distance,0.69,0.49,0.618,0.30688108446106604
1720123664.1741958,Distance,0.69,0.45,0.6368,0.2656798072868917
1720123664.2835677,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123664.2975733,Distance,0.7,0.44,0.6482,0.2642664564412213
1720123664.4055693,Distance,0.83,0.44,0.7476499999999999,0.36044344563329217
1720123664.4197063,Distance,0.83,0.5,0.7194499999999999,0.41387401162672677
1720123664.529233,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123664.5434816,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123664.6526809,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123664.6660924,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123664.775348,Distance,0.78,0.49,0.68415,0.3746181756135172
1720123664.7893465,Distance,0.78,0.35,0.74295,0.2375400966152873
1720123664.8985882,Distance,0.75,0.35,0.72,0.21000000000000002
1720123664.9117005,Distance,0.75,0.37,0.7128,0.2332727159356618
1720123665.0214262,Distance,0.79,0.37,0.7436,0.266756518195901
1720123665.0357363,Distance,0.79,0.53,0.6716,0.415996923065544
1720123665.144339,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123665.1578615,Distance,0.76,0.38,0.7165999999999999,0.2531490470059095
1720123665.2673304,Distance,0.74,0.38,0.7016,0.23528161849154305
1720123665.2813444,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123665.63713,Distance,0.82,0.5,0.7111999999999999,0.40815996863974785
1720123665.6507232,Distance,0.82,0.46,0.7303999999999999,0.37271415320591195
1720123665.7590637,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123665.7730315,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123665.8830209,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123665.8970194,Distance,0.77,0.4,0.71645,0.2821336518389822
1720123666.00553,Distance,0.69,0.4,0.65805,0.2075336057124241
1720123666.018983,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123666.1287344,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123666.1418319,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123666.251341,Distance,0.69,0.52,0.60285,0.3356663186856852
1720123666.266024,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123666.374528,Distance,0.68,0.5,0.6062000000000001,0.3080934273885115
1720123666.3884494,Distance,0.68,0.39,0.6551500000000001,0.1821496019759578
1720123666.6208777,Distance,0.81,0.39,0.752,0.30099169423756544
1720123666.6340418,Distance,0.81,0.39,0.752,0.30099169423756544
1720123666.7433183,Distance,0.83,0.39,0.7684,0.31378565932814717
1720123666.7564929,Distance,0.83,0.53,0.704,0.43964076244133693
1720123666.8664763,Distance,0.75,0.53,0.6408,0.389711893582939
1720123666.8797965,Distance,0.75,0.35,0.72,0.21000000000000002
1720123666.989234,Distance,0.79,0.35,0.7508,0.24576281248390702
1720123667.003278,Distance,0.79,0.53,0.6716,0.415996923065544
1720123667.1121342,Distance,0.78,0.53,0.6637500000000001,0.40967784599609475
1720123667.1261554,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123667.2350764,Distance,0.77,0.43,0.704,0.31190383133267224
1720123667.2490866,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123667.3573952,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123667.372502,Distance,0.75,0.4,0.7012499999999999,0.2659857843945801
1720123667.496133,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123667.6175613,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123667.7269576,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123667.7410455,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123667.8500423,Distance,0.78,0.51,0.67415,0.3923286600542968
1720123667.8645532,Distance,0.78,0.42,0.7160000000000001,0.30942527369301936
1720123668.2197702,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123668.233805,Distance,0.76,0.36,0.724,0.23113632341109883
1720123668.3423493,Distance,0.77,0.36,0.73165,0.23997557688231536
1720123668.356356,Distance,0.77,0.43,0.704,0.31190383133267224
1720123668.4652665,Distance,0.76,0.43,0.6963499999999999,0.304461290642998
1720123668.4792607,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123668.588515,Distance,0.84,0.45,0.7515499999999999,0.3751967450551778
1720123668.6025152,Distance,0.84,0.5,0.7278,0.41941287533884797
1720123668.711378,Distance,0.68,0.5,0.6062000000000001,0.3080934273885115
1720123668.7253785,Distance,0.68,0.52,0.5960000000000001,0.32738967607424635
1720123668.8345075,Distance,0.79,0.52,0.6768500000000001,0.40739916237027285
1720123668.8487885,Distance,0.79,0.46,0.70625,0.3539928495040543
1720123668.957754,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123668.9719374,Distance,0.69,0.43,0.6456,0.24351722731667264
1720123669.0807443,Distance,0.75,0.43,0.6888,0.2967398860955501
1720123669.094741,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123669.2043273,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123669.2175424,Distance,0.7,0.51,0.61495,0.33441964281423414
1720123669.3265915,Distance,0.81,0.51,0.6980000000000001,0.41096958524932237
1720123669.3405921,Distance,0.81,0.46,0.7222500000000001,0.3666809750996089
1720123669.4498887,Distance,0.78,0.46,0.6984,0.3473290082904105
1720123669.463271,Distance,0.78,0.52,0.669,0.4010473787471998
1720123669.572217,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123669.5862348,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123669.6951084,Distance,0.84,0.5,0.7278,0.41941287533884797
1720123669.7093575,Distance,0.84,0.51,0.72275,0.4280565821243728
1720123669.8189046,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123669.8319018,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123669.9419508,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123669.9557571,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123670.0649006,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123670.0781002,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123670.1870928,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123670.2011013,Distance,0.78,0.52,0.669,0.4010473787471998
1720123670.310936,Distance,0.78,0.52,0.669,0.4010473787471998
1720123670.3239386,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123670.4339156,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123670.447129,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123670.802626,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
1720123670.816526,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123670.9255657,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123670.9395695,Distance,0.78,0.41,0.7201500000000001,0.29963974619532696
1720123671.0484319,Distance,0.73,0.41,0.6824,0.2592879480423261
1720123671.0611312,Distance,0.73,0.39,0.6903999999999999,0.23716627078908192
1720123671.171252,Distance,0.76,0.39,0.71275,0.26379430907432405
1720123671.1852229,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123671.4169192,Distance,0.83,0.47,0.734,0.38748419322599476
1720123671.430919,Distance,0.83,0.46,0.7386499999999999,0.37854481570878773
1720123671.5398445,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123671.553851,Distance,0.76,0.27,0.75235,0.1075615056607153
1720123671.663142,Distance,0.79,0.27,0.7756000000000001,0.15014872626832343
1720123671.6772475,Distance,0.79,0.41,0.7280000000000001,0.3067833111497429
1720123671.786466,Distance,0.73,0.41,0.6824,0.2592879480423261
1720123671.8009126,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123671.9101284,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123671.9232273,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123672.0322707,Distance,0.69,0.45,0.6368,0.2656798072868917
1720123672.046205,Distance,0.69,0.38,0.6658499999999999,0.18095241777881835
1720123672.1554666,Distance,0.74,0.38,0.7016,0.23528161849154305
1720123672.1694777,Distance,0.74,0.42,0.6856000000000001,0.27848274632371717
1720123672.277819,Distance,0.77,0.42,0.70825,0.3021290080412669
1720123672.292864,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123672.4016395,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123672.4146442,Distance,0.76,0.38,0.7165999999999999,0.2531490470059095
1720123672.5247533,Distance,0.74,0.38,0.7016,0.23528161849154305
1720123672.5378838,Distance,0.74,0.34,0.7160000000000001,0.18693314312876638
1720123672.6469676,Distance,0.76,0.34,0.731,0.20793989516203973
1720123672.661004,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123672.770255,Distance,0.7,0.49,0.62495,0.3153371172253591
1720123672.7843497,Distance,0.7,0.44,0.6482,0.2642664564412213
1720123672.8932824,Distance,0.67,0.44,0.62765,0.23442584648455472
1720123672.9073913,Distance,0.67,0.48,0.6092500000000001,0.27877309321381777
1720123673.0162897,Distance,0.7,0.48,0.6298,0.30553552984882126
1720123673.276081,Distance,0.7,0.44,0.6482,0.2642664564412213
1720123673.3860288,Distance,0.77,0.44,0.69965,0.321542963692257
1720123673.399949,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123673.5086613,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123673.5226545,Distance,0.77,0.28,0.75725,0.13954367595846146
1720123673.6318202,Distance,0.78,0.28,0.765,0.15223337347638344
1720123673.6447756,Distance,0.78,0.41,0.7201500000000001,0.29963974619532696
1720123673.7548335,Distance,0.77,0.41,0.7124,0.29220924010030885
1720123673.7686267,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123673.8776822,Distance,0.8,0.46,0.7142000000000001,0.36044189545611915
1720123673.8916268,Distance,0.8,0.41,0.7359500000000001,0.3136520325137395
1720123673.9999285,Distance,0.72,0.41,0.67515,0.25014491300044456
1720123674.0140014,Distance,0.72,0.45,0.65795,0.29240690398826064
1720123674.1236963,Distance,0.72,0.45,0.65795,0.29240690398826064
1720123674.137232,Distance,0.72,0.42,0.671,0.261072786785601
1720123674.245546,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123674.4918518,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123674.5059717,Distance,0.79,0.38,0.73985,0.2769873237171696
1720123674.615306,Distance,0.82,0.38,0.7639999999999999,0.29783216750378066
1720123674.6286669,Distance,0.82,0.43,0.7437499999999999,0.3453055711974541
1720123674.7383854,Distance,0.72,0.43,0.66675,0.2717433301849376
1720123674.7527626,Distance,0.72,0.55,0.60795,0.3857418793701301
1720123674.86087,Distance,0.77,0.55,0.6452,0.42025820634462346
1720123674.8745735,Distance,0.77,0.56,0.6396499999999999,0.42865822924563124
1720123674.983955,Distance,0.79,0.56,0.65525,0.44130197994117365
1720123674.9979172,Distance,0.79,0.5,0.68705,0.3899516604657557
1720123675.1076074,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123675.1210077,Distance,0.76,0.55,0.63755,0.4136786161986138
1720123675.2298265,Distance,0.76,0.55,0.63755,0.4136786161986138
1720123675.244318,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123675.3528845,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123675.3669326,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123675.4768488,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123675.4902625,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123675.5987456,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123675.613737,Distance,0.75,0.6,0.6012500000000001,0.44832849284871457
1720123675.9683602,Distance,0.75,0.6,0.6012500000000001,0.44832849284871457
1720123675.9823692,Distance,0.75,0.44,0.68445,0.3066401759391617
1720123676.0917015,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123676.105492,Distance,0.79,0.4,0.7320500000000001,0.29698955789724313
1720123676.21471,Distance,0.68,0.4,0.6512,0.19580234932196322
1720123676.227609,Distance,0.68,0.51,0.6011500000000001,0.3178343554432088
1720123676.336638,Distance,0.79,0.51,0.682,0.39871794542006755
